"ProbeSetID"	"FC"	"FDR"	"neg.log10.FDR"
"205833_PM_s_at"	0.0629604913043478	0.638448377034342	0.194874212692639
"205834_PM_s_at"	-0.0394087395652174	0.683717056493794	0.165123585744634
"205835_PM_s_at"	0.0169023995652174	0.937289490680246	0.0281262524553999
"205836_PM_s_at"	-0.152289005652174	0.7121028859669	0.147457254144595
"205837_PM_s_at"	0.331231393913043	0.422033443005951	0.374653133072772
"205838_PM_at"	-0.00654689043478263	0.966519846769818	0.0147892236280624
"205839_PM_s_at"	-0.216431799565217	0.214154883374073	0.669272017936885
"205840_PM_x_at"	-0.03238257	0.854474337054398	0.0683009761767482
"205841_PM_at"	0.563874939130435	0.250757258216829	0.600746487388716
"205842_PM_s_at"	0.735309600869565	0.137491426328007	0.861724382666653
"205843_PM_x_at"	0.18412472173913	0.367858504010805	0.434319199653352
"205844_PM_at"	-0.364246059130435	0.446277381170295	0.350395124097989
"205845_PM_at"	-0.0192975952173913	0.892226581251844	0.0495248423821906
"205846_PM_at"	-0.00824876347826082	0.948451613778005	0.0229848201840961
"205847_PM_at"	0.0261267656521739	0.876702634308809	0.0571476884792425
"205848_PM_at"	-0.0454699826086957	0.675584731239701	0.170320174395992
"205849_PM_s_at"	-0.0835344908695652	0.936784273800726	0.0283604085621803
"205850_PM_s_at"	-0.0911017260869565	0.304804572341757	0.515978522477121
"205851_PM_at"	-0.113436613043478	0.656408076977799	0.182826083674235
"205852_PM_at"	0.14583268173913	0.296186383756968	0.528434910686982
"205853_PM_at"	0.0816048486956522	0.652764239366351	0.185243645723659
"205854_PM_at"	-0.254958276086957	0.16598709034353	0.779925687927349
"205855_PM_at"	0.00364391913043477	0.987695085017467	0.00537710736848528
"205856_PM_at"	0.261019940869565	0.356807930115975	0.447565501921092
"205857_PM_at"	0.00419798782608691	0.98695915439838	0.00570082036628611
"205858_PM_at"	0.08587127	0.619527594726915	0.207939344702403
"205859_PM_at"	-0.0429030626086958	0.847445172765562	0.0718883898040712
"205860_PM_x_at"	0.0576694152173914	0.56803638658388	0.245623843890292
"205861_PM_at"	-0.125940412608696	0.535777407889548	0.27101560322457
"205862_PM_at"	-0.0104787208695652	0.939837704668527	0.0269471358176297
"205863_PM_at"	0.132613690869565	0.809404763924951	0.0918342438038173
"205864_PM_at"	0.0818356856521739	0.361712261984805	0.441636768478985
"205865_PM_at"	0.0737036660869565	0.823655475893967	0.0842544099131086
"205866_PM_at"	0.0946165047826087	0.419115456877541	0.377666322194459
"205867_PM_at"	-0.0439904795652174	0.773679482585791	0.111438920161819
"205868_PM_s_at"	0.0668111091304348	0.713629460866008	0.146527229221293
"205869_PM_at"	-0.0079723856521739	0.952879037699377	0.0209622269523657
"205870_PM_at"	0.119755643478261	0.470166006063445	0.327748774430054
"205871_PM_at"	-0.218874998695652	0.494405832828189	0.305916414233655
"205872_PM_x_at"	0.0200843260869565	0.927188202643613	0.0328321028850289
"205873_PM_at"	-0.0611845439130433	0.78449165100177	0.105411674056847
"205874_PM_at"	0.0565067582608696	0.789883151230928	0.102437149885469
"205875_PM_s_at"	-0.0747758530434783	0.886339372655693	0.052399958190533
"205876_PM_at"	0.0239246152173913	0.743112028662827	0.128945708766348
"205877_PM_s_at"	0.0284848800000001	0.930242579718106	0.0314037855368326
"205878_PM_at"	-0.134806230434783	0.636514275196527	0.196191851916753
"205879_PM_x_at"	0.0202336552173914	0.927676257802795	0.0326035582426483
"205880_PM_at"	0.0200666486956522	0.896835435258033	0.0472872404744156
"205881_PM_at"	-0.146444950434783	0.161083837798898	0.792948031938774
"205882_PM_x_at"	-0.187067556956522	0.203109058864937	0.692270706199732
"205883_PM_at"	-0.180627130869565	0.60058392593204	0.221426295467764
"205884_PM_at"	-0.0444225852173914	0.964740115859661	0.0155896622508361
"205885_PM_s_at"	0.149914773043478	0.709695032831145	0.148928234395706
"205886_PM_at"	0.0711779895652174	0.500357115547615	0.300719919760269
"205887_PM_x_at"	-0.0846951734782608	0.460972936270721	0.336324571298653
"205888_PM_s_at"	-0.300408126086956	0.054072781923311	1.26702128637289
"205889_PM_s_at"	-0.0705160582608695	0.521193299396385	0.283001176332211
"205890_PM_s_at"	0.0801881095652174	0.436173659547107	0.360340564935105
"205891_PM_at"	0.0478288173913044	0.742204382570717	0.129476485556274
"205892_PM_s_at"	-0.0351609982608696	0.754256951738892	0.122480678384757
"205893_PM_at"	-0.0399517856521739	0.722429796857331	0.141204349704734
"205894_PM_at"	0.0981714765217391	0.387226412908482	0.41203502690813
"205895_PM_s_at"	0.092851805652174	0.697019322305073	0.156755182512956
"205896_PM_at"	0.523283062608696	0.163822517845451	0.78562640352864
"205897_PM_at"	0.042231542173913	0.783746767280254	0.10582423749168
"205898_PM_at"	0.00730522086956513	0.987674470073789	0.00538617195719614
"205899_PM_at"	-0.0212372026086957	0.893373654284053	0.0489668590812902
"205900_PM_at"	0.105428956086956	0.858770364246692	0.0661229512714271
"205901_PM_at"	-0.185893978695652	0.248488354829276	0.604693959252139
"205902_PM_at"	-0.0566111421739131	0.776301289336855	0.109969692528562
"205903_PM_s_at"	0.0900133465217391	0.343417895203758	0.464177077882876
"205904_PM_at"	0.127627813913043	0.688459073624132	0.162121871859484
"205905_PM_s_at"	0.24894148173913	0.257282577693972	0.589589621747485
"205906_PM_at"	0.0275569873913043	0.906003058923145	0.0428703360194344
"205907_PM_s_at"	-0.0668376795652174	0.490159572539678	0.309662511417207
"205908_PM_s_at"	0.0388044708695652	0.644628663334548	0.190690387543408
"205909_PM_at"	-0.00934254173913045	0.970400242355278	0.0130491036773998
"205910_PM_s_at"	0.0521895604347826	0.564050707880414	0.248681851401883
"205911_PM_at"	-0.053128607826087	0.736800566104997	0.132650049130179
"205912_PM_at"	0.0357247204347826	0.802695801002979	0.0954490088632739
"205913_PM_at"	0.0557372630434782	0.80360123579162	0.0949594040578493
"205914_PM_s_at"	0.0682890813043478	0.742269255406137	0.129438527435974
"205915_PM_x_at"	0.107259002608696	0.27704864953607	0.557443962452145
"205916_PM_at"	0.0980446560869566	0.542182113375809	0.265854813923219
"205917_PM_at"	-0.0860511313043478	0.720538912223319	0.142342560432867
"205918_PM_at"	0.0549298117391305	0.689131390010574	0.161697967473364
"205919_PM_at"	0.0300507182608695	0.87945392690242	0.0557869075608809
"205920_PM_at"	0.082525977826087	0.807118120945384	0.0930629020551352
"205921_PM_s_at"	0.0621011199999999	0.862109722549557	0.0644374570693652
"205922_PM_at"	-0.166528573478261	0.711092408280971	0.148073957921794
"205923_PM_at"	0.0771827395652174	0.501481334013681	0.299745227520383
"205924_PM_at"	-0.0657988765217391	0.592588183925772	0.227247012503279
"205925_PM_s_at"	0.0354857486956522	0.771341340759745	0.112753391595219
"205926_PM_at"	-0.107478587391304	0.593170054741362	0.226820781765116
"205927_PM_s_at"	-0.0565063934782608	0.834294495672149	0.0786806217009653
"205928_PM_at"	-0.410234985652174	0.44675488496148	0.349930690080927
"205929_PM_at"	-0.148449284782609	0.44675488496148	0.349930690080927
"205930_PM_at"	-0.0940164330434783	0.852892471172558	0.0691057192663462
"205931_PM_s_at"	0.303936942173913	0.228922379416023	0.640311748689393
"205932_PM_s_at"	-0.0100883417391304	0.97259503582864	0.0120679514218932
"205933_PM_at"	0.0866090995652174	0.696864487707174	0.156851666611945
"205934_PM_at"	-0.237941359565217	0.461795763637936	0.335550055474942
"205935_PM_at"	-0.04050004	0.731804654796502	0.135604832419778
"205936_PM_s_at"	0.409838927826087	0.217176120572549	0.663187928962119
"205937_PM_at"	-0.0454692795652174	0.78547061314441	0.104870058603592
"205938_PM_at"	-0.0392669473913044	0.779900922561026	0.107960565922427
"205939_PM_at"	-0.0258521686956522	0.85662094087476	0.0672113130877195
"205940_PM_at"	-0.0306089534782609	0.860528170551617	0.0652349078874217
"205941_PM_s_at"	-0.0485643013043478	0.76617114559199	0.115674207803401
"205942_PM_s_at"	-0.0731080060869565	0.624979779391094	0.204134033601411
"205943_PM_at"	-0.0869351326086957	0.268644321503775	0.570822334941332
"205944_PM_s_at"	0.0944774439130434	0.362868658931719	0.440250540316386
"205945_PM_at"	0.120769892173913	0.707612366583043	0.150204585751228
"205946_PM_at"	0.0596288573913043	0.809468733013701	0.0917999218851208
"205947_PM_s_at"	0.0534133104347826	0.763510748983311	0.117184844408114
"205948_PM_at"	-0.00654538260869563	0.968780677577219	0.0137745318233816
"205949_PM_at"	-0.0410709186956522	0.723456516234267	0.140587567277547
"205950_PM_s_at"	0.34584868	0.449155518037536	0.347603260485825
"205951_PM_at"	0.0445710508695652	0.700596853717486	0.154531817369743
"205952_PM_at"	-0.0361442952173913	0.740728422457089	0.13034099073459
"205953_PM_at"	-0.113561440869565	0.424008218743878	0.372625725198492
"205954_PM_at"	-0.00853640260869565	0.95450620813421	0.0202212425980647
"205955_PM_at"	-0.194822545217391	0.0148623012082035	1.827913941272
"205956_PM_x_at"	-0.046528807826087	0.770383761515528	0.113292880035295
"205957_PM_at"	0.0554981004347827	0.723159768479245	0.140765742949552
"205958_PM_x_at"	-0.0371284573913044	0.699931073765061	0.154944725353378
"205959_PM_at"	0.100153455652174	0.272061643843495	0.565332682186809
"205960_PM_at"	0.00794595347826085	0.979533185744292	0.00898084589539951
"205961_PM_s_at"	-0.350318358695652	0.556615828599566	0.254444447704268
"205962_PM_at"	0.10457510173913	0.614958924400841	0.211153891544598
"205963_PM_s_at"	-0.177039163913044	0.24385806261922	0.612862880863266
"205964_PM_at"	0.0164845456521739	0.918703509601833	0.0368246245436573
"205965_PM_at"	0.290268846521739	0.11709765547137	0.931451800282376
"205966_PM_at"	0.00274864869565222	0.989521594361612	0.00457472373170724
"205967_PM_at"	-0.284999115652174	0.209846538665665	0.678098189906383
"205968_PM_at"	0.0143733791304348	0.923546032169548	0.0345414532080394
"205969_PM_at"	0.0236493252173913	0.891448607195119	0.0499036892299948
"205970_PM_at"	0.0335562460869565	0.809291999653557	0.0918947528528293
"205971_PM_s_at"	0.0378965408695653	0.818178637321381	0.0871518641367924
"205972_PM_at"	0.100328596956522	0.60301719414786	0.219670304415279
"205973_PM_at"	0.0136069582608696	0.943598827056634	0.0252126076371713
"205974_PM_at"	0.03092525	0.823174316368985	0.0845081883345857
"205975_PM_s_at"	0.143327345652174	0.267990777032263	0.571880152064193
"205976_PM_at"	-0.133248938695652	0.643829863407933	0.191228882865561
"205977_PM_s_at"	-0.103421135652174	0.62002286890671	0.207592291700414
"205978_PM_at"	-0.0182903047826086	0.916272462086968	0.0379753656486611
"205979_PM_at"	-0.00366714869565217	0.985648355419226	0.0062779983852152
"205980_PM_s_at"	-0.0743672434782609	0.600569815667867	0.221436499007339
"205981_PM_s_at"	-0.178952260434783	0.54316706142288	0.265066574287233
"205982_PM_x_at"	0.0805843704347826	0.55184463135	0.258183178149726
"205983_PM_at"	0.172343020434783	0.422977988037837	0.373682232914423
"205984_PM_at"	0.0922768626086957	0.43763973959198	0.358883249056014
"205985_PM_x_at"	0.0968051339130434	0.338944897138651	0.469870900067587
"205986_PM_at"	-0.0369471786956521	0.918318562430377	0.0370066369836599
"205987_PM_at"	-0.38711493826087	0.10956611481953	0.960323738025655
"205988_PM_at"	-0.134950954347826	0.502312506816705	0.299026008434397
"205989_PM_s_at"	-0.0116498586956522	0.936604734663882	0.0284436511309191
"205990_PM_s_at"	-0.0175874752173913	0.892226581251844	0.0495248423821906
"205991_PM_s_at"	0.0435071773913044	0.731899654237521	0.135548458010245
"205992_PM_s_at"	0.742566266086957	0.178260605238784	0.748944623273155
"205993_PM_s_at"	-0.0605551026086957	0.637807840637917	0.195310146233147
"205994_PM_at"	0.106585576086957	0.272041347449978	0.565365082713371
"205995_PM_x_at"	-0.0651403952173912	0.875328786301812	0.0578287889705749
"205996_PM_s_at"	0.0339842752173913	0.871402683312535	0.0597811070740853
"205997_PM_at"	-0.35741516	0.370863894461083	0.430785445451598
"205998_PM_x_at"	0.0466747573913043	0.844793307291476	0.0732495354090964
"205999_PM_x_at"	0.0148639969565218	0.934326765349165	0.029501209884072
"206000_PM_at"	-0.00609146956521733	0.962387236900827	0.0166501452071744
"206001_PM_at"	-0.0415772834782609	0.668803820594403	0.174701254620584
"206002_PM_at"	0.008057987826087	0.96931694020781	0.0135341972756035
"206003_PM_at"	0.0405850795652175	0.92074596535356	0.0358601755178763
"206004_PM_at"	-0.272373486956522	0.147288996110192	0.831829697876543
"206005_PM_s_at"	0.191056717391304	0.469464369806024	0.328397363107819
"206006_PM_s_at"	0.197635738695652	0.431076292131746	0.365445861348118
"206007_PM_at"	-0.0165143273913044	0.884063099504156	0.0535167363574265
"206008_PM_at"	0.0015222569565218	0.99598485872576	0.00174726380705892
"206009_PM_at"	0.0694131969565218	0.533871549485365	0.27256322248492
"206010_PM_at"	0.0455528895652174	0.753510322353944	0.122910793899247
"206011_PM_at"	0.42010948173913	0.183859524865096	0.735513866533755
"206012_PM_at"	0.0658419560869565	0.629297282756294	0.201144143489278
"206013_PM_s_at"	0.00443056695652175	0.980642672244907	0.00848921254071278
"206014_PM_at"	0.0604845730434782	0.749557952505441	0.125194783789226
"206015_PM_s_at"	-0.139529500434783	0.481299749754897	0.317584364127951
"206016_PM_at"	-0.087816385652174	0.736585797885613	0.13277665903442
"206017_PM_at"	-0.0737073539130435	0.54290663171693	0.26527485331489
"206018_PM_at"	-0.00681059826086957	0.959223176354731	0.0180803365383031
"206019_PM_at"	-0.247210001304348	0.0988383767428828	1.00507439578106
"206020_PM_at"	0.0531046460869565	0.645774791644513	0.189918912033881
"206021_PM_at"	-0.0610409995652174	0.813330268772603	0.0897330647632962
"206022_PM_at"	0.0576741647826086	0.300868246046171	0.521623645741596
"206023_PM_at"	0.0800898504347826	0.502915326099432	0.298505129264753
"206024_PM_at"	0.0659105056521739	0.339355929975729	0.469344557454581
"206025_PM_s_at"	1.22680484	0.020046418101516	1.69796321594731
"206026_PM_s_at"	1.21901335652174	0.0154206983931143	1.8118959569331
"206027_PM_at"	0.00516505695652168	0.979013595666766	0.00921127706095234
"206028_PM_s_at"	-0.0462158013043478	0.819711737972898	0.0863388459303871
"206029_PM_at"	0.000424935652173912	0.997719630176731	0.000991482934967338
"206030_PM_at"	0.0195629930434783	0.805257480765501	0.0940652319350494
"206031_PM_s_at"	0.139263812608696	0.484608268825061	0.314609179809618
"206032_PM_at"	0.10860561826087	0.127438939511665	0.89469785119114
"206033_PM_s_at"	-0.0354618795652174	0.771324802525918	0.112762703349059
"206034_PM_at"	0.114699292173913	0.649044874267379	0.187725275506296
"206035_PM_at"	0.0115103573913044	0.965118225324825	0.0154194830694185
"206036_PM_s_at"	0.153029496956522	0.406925084930606	0.390485537202144
"206037_PM_at"	-0.0997409408695652	0.562052973119177	0.250222750535624
"206038_PM_s_at"	0.229865570869565	0.553413120769872	0.256950548465028
"206039_PM_at"	-0.282949501304348	0.182893100373479	0.737802677936625
"206040_PM_s_at"	0.0125365008695652	0.948639227991781	0.0228989204303877
"206042_PM_x_at"	-0.274570407391304	0.0609156254563859	1.21527129227571
"206043_PM_s_at"	0.0214988226086957	0.896487559715508	0.0474557326320763
"206044_PM_s_at"	0.10966421	0.509810131615457	0.292591537911547
"206045_PM_s_at"	-0.00640547695652173	0.965946280222766	0.0150470256047431
"206046_PM_at"	-0.0534482247826087	0.726079514600195	0.139015816130283
"206047_PM_at"	0.0299991882608696	0.859081412164668	0.0659656776373269
"206048_PM_at"	0.0321392269565217	0.870224231193523	0.0603688280449983
"206049_PM_at"	0.381165510869565	0.354440297597267	0.450456907470055
"206050_PM_s_at"	0.177610031304348	0.50744758482721	0.294608810155474
"206051_PM_at"	0.0368586204347826	0.85583923130675	0.0676078095212524
"206052_PM_s_at"	-0.147658687391305	0.614958924400841	0.211153891544598
"206053_PM_at"	-0.0843386813043478	0.372265697376856	0.429146980236863
"206054_PM_at"	-0.0280299665217391	0.82356260228799	0.0843033827785321
"206055_PM_s_at"	-0.0302893486956524	0.92814049644564	0.0323862778623329
"206056_PM_x_at"	0.0795160704347826	0.825530255142012	0.0832670055018024
"206057_PM_x_at"	-0.0969543452173914	0.464553587071918	0.332964182149741
"206058_PM_at"	0.468169586521739	0.0914022337199256	1.03904319069523
"206059_PM_at"	-0.314589439565217	0.0946627951959582	1.02382067586361
"206060_PM_s_at"	-0.282484494347826	0.436252139158824	0.360262430468075
"206061_PM_s_at"	0.0536239991304345	0.863871918360577	0.0635506432533422
"206062_PM_at"	0.133555988695652	0.4365828361496	0.359933342177136
"206063_PM_x_at"	0.0121326873913042	0.977223110601455	0.0100062708349057
"206064_PM_s_at"	0.200571211304348	0.140214052415486	0.853208458689805
"206065_PM_s_at"	0.0441247382608696	0.695080614289361	0.157964823739767
"206066_PM_s_at"	0.0429630830434784	0.880571266670466	0.0552354898168219
"206067_PM_s_at"	0.08703555	0.365190680347878	0.437480314174801
"206068_PM_s_at"	0.0799859186956522	0.377093783046268	0.423550627527969
"206069_PM_s_at"	0.0500687582608696	0.682394415876639	0.165964535714925
"206070_PM_s_at"	-0.00769250000000002	0.951648537971003	0.0215234152735031
"206071_PM_s_at"	0.0290455700000001	0.782357628922366	0.106594678189137
"206072_PM_at"	0.0180641260869565	0.921169261073391	0.0356605626410896
"206073_PM_at"	0.0569750504347826	0.709805876503801	0.148860409436709
"206074_PM_s_at"	-0.00101492173913037	0.99759490410176	0.00104577797993329
"206075_PM_s_at"	0.0101650595652174	0.983479948626011	0.00723449013188355
"206076_PM_at"	-0.0957475891304348	0.498463075768646	0.302367007029062
"206077_PM_at"	0.200117466956522	0.51681297438881	0.286666592081979
"206078_PM_at"	0.0151775439130435	0.815878238654113	0.0883746503470551
"206079_PM_at"	0.0965066926086956	0.286004245212227	0.54362752051235
"206080_PM_at"	-0.0299462943478261	0.882570346467352	0.0542506685293724
"206081_PM_at"	-0.164155913913043	0.225566749865888	0.646724918048713
"206082_PM_at"	-0.0138097373913043	0.954059838438089	0.0204243855805115
"206083_PM_at"	0.112864106956522	0.581813653349418	0.235216091434204
"206084_PM_at"	0.026997477826087	0.734178390473853	0.134198402501709
"206085_PM_s_at"	-0.0776572452173913	0.533816081855199	0.272608346704813
"206086_PM_x_at"	0.0653120065217391	0.655027619920902	0.183740387143575
"206087_PM_x_at"	0.0566992278260869	0.791991356553611	0.101279558084187
"206088_PM_at"	-0.240593547391304	0.3407978109066	0.46750320355979
"206089_PM_at"	0.00977495086956517	0.934894017546588	0.0292376192916656
"206090_PM_s_at"	0.317060704782609	0.335597623038475	0.47418112384134
"206091_PM_at"	-0.0271932447826087	0.707126567061842	0.150502845811292
"206092_PM_x_at"	0.0720822413043478	0.717336004889578	0.144277370290402
"206093_PM_x_at"	0.0339790204347826	0.891566017528385	0.049846493221367
"206094_PM_x_at"	0.132728229565217	0.16598709034353	0.779925687927349
"206095_PM_s_at"	-0.136540211304348	0.872722254533453	0.0591239493250794
"206096_PM_at"	0.186293677826087	0.162735978367449	0.788516420762712
"206097_PM_at"	0.0902322686956522	0.565441672785271	0.247612187367978
"206098_PM_at"	-0.081000302173913	0.837622337870991	0.0769517493273626
"206099_PM_at"	-0.30821198	0.0566307514059332	1.24694767589271
"206100_PM_at"	-0.0996106756521739	0.774311135950499	0.111084494776149
"206101_PM_at"	0.0722981660869565	0.468933663823588	0.328888588997042
"206102_PM_at"	0.0505333634782608	0.911316379825632	0.0403308237307224
"206103_PM_at"	0.0237446447826087	0.890839010288863	0.0502007732475224
"206104_PM_at"	0.019356622173913	0.801137866748508	0.0962927403253318
"206105_PM_at"	0.129645220869565	0.438976821592746	0.357558410327626
"206106_PM_at"	0.132412881304348	0.508550433857985	0.2936659708433
"206107_PM_at"	-0.00739331782608692	0.957240107891727	0.01897911295127
"206108_PM_s_at"	-0.0268733082608696	0.962145751006341	0.0167591337177815
"206109_PM_at"	0.04427958	0.791478118755891	0.101561087162878
"206110_PM_at"	0.449073654782609	0.511140302065764	0.291459874719345
"206111_PM_at"	0.3738128	0.292108697825192	0.534455511286475
"206112_PM_at"	-0.0724997491304348	0.510339234741328	0.292141041942808
"206113_PM_s_at"	0.386989320434783	0.118227159662422	0.927282743957442
"206114_PM_at"	-0.0716979956521739	0.742204382570717	0.129476485556274
"206115_PM_at"	0.314473470869565	0.428913066243654	0.36763072337836
"206116_PM_s_at"	0.25500045	0.451877448710019	0.344979331926556
"206117_PM_at"	-0.0127079247826086	0.951184016167165	0.0217354562749033
"206118_PM_at"	-0.392531179565217	0.040284230076009	1.39486493230381
"206119_PM_at"	0.0926193608695653	0.574958273989359	0.240363671890738
"206120_PM_at"	0.459114393043478	0.0428317358800186	1.36823432420636
"206121_PM_at"	-0.0143260734782609	0.93823128793789	0.0276900883871493
"206122_PM_at"	0.0327372730434783	0.89084091293262	0.0501998456873317
"206123_PM_at"	0.132956470434783	0.659683621944293	0.180664298074335
"206124_PM_s_at"	-0.0690464360869565	0.675271307652234	0.170521703105283
"206125_PM_s_at"	0.0131929565217391	0.954350575689306	0.0202920601813946
"206126_PM_at"	-0.139176510434783	0.5925367208892	0.227284730237044
"206127_PM_at"	-0.000314843913043449	0.998601126046835	0.000607948559648204
"206128_PM_at"	0.112996419565217	0.564996649209942	0.247954127815867
"206129_PM_s_at"	0.286008479130435	0.0596330117739923	1.22451325599394
"206130_PM_s_at"	0.529446783478261	0.161083837798898	0.792948031938774
"206131_PM_at"	-0.0574318308695653	0.667408225810919	0.175608444965799
"206132_PM_at"	-0.072090207826087	0.58981002598563	0.229287849293162
"206133_PM_at"	0.600751119565217	0.293552963323436	0.532313531200061
"206134_PM_at"	0.0636347117391305	0.536951306308608	0.27006509672191
"206135_PM_at"	-0.0178271339130435	0.848038685947512	0.0715843355849035
"206136_PM_at"	0.0383839030434783	0.762447370169448	0.117790129205897
"206137_PM_at"	0.115019848695652	0.480491023538444	0.318314721344313
"206138_PM_s_at"	0.0493883339130436	0.781534918110058	0.10705161341736
"206139_PM_at"	0.0956174495652174	0.346765592050245	0.459964002095652
"206140_PM_at"	0.0299245330434782	0.763328447094783	0.117288552388375
"206141_PM_at"	0.0276023591304348	0.892158302864337	0.0495580784034167
"206142_PM_at"	0.0350933417391305	0.8315338749392	0.0801200538413309
"206143_PM_at"	-0.0580770508695652	0.412325142601388	0.384760182152024
"206144_PM_at"	0.0199082386956522	0.907883590917978	0.0419698332663243
"206145_PM_at"	0.0882566334782608	0.634220483723049	0.197759735465302
"206146_PM_s_at"	0.1092454	0.688213224382608	0.162276986435791
"206147_PM_x_at"	0.0229007739130436	0.965217636170966	0.015374751390523
"206148_PM_at"	0.338443006086957	0.0727838239399832	1.13796513104702
"206149_PM_at"	0.0569772152173913	0.705833972712071	0.151297442311678
"206150_PM_at"	-0.332682487391304	0.0615909404051658	1.21048316480638
"206151_PM_x_at"	0.087344515652174	0.415486369659705	0.381443219000625
"206152_PM_at"	0.0655242221739131	0.834939918231819	0.078344774958537
"206153_PM_at"	0.11719008	0.193147707115407	0.714110443061677
"206154_PM_at"	0.0934054504347826	0.369643065937444	0.432217436235977
"206155_PM_at"	0.0618630269565217	0.73889212386152	0.131418962730328
"206156_PM_at"	0.000716996086956537	0.996872006855727	0.00136059924566436
"206157_PM_at"	-0.170009545652174	0.31010236279185	0.508494924689623
"206158_PM_s_at"	-0.120972630434783	0.657936194432853	0.181816221506619
"206159_PM_at"	0.0159041639130435	0.935557653346836	0.0289294441245444
"206160_PM_at"	-0.070100124347826	0.622661462703653	0.205748012475264
"206161_PM_s_at"	-0.0278966926086957	0.842893284246864	0.0742274063912141
"206162_PM_x_at"	0.0899278017391304	0.546103083976119	0.262725370891615
"206163_PM_at"	0.0334102247826086	0.718027651191056	0.143858830787696
"206164_PM_at"	0.0914287047826086	0.419092645111691	0.377689960773017
"206165_PM_s_at"	0.105702863043478	0.285149145761785	0.544927925118675
"206166_PM_s_at"	-0.0319510773913044	0.84016603194399	0.075634881043085
"206167_PM_s_at"	0.188713401304348	0.555951799697661	0.25496285955597
"206168_PM_at"	0.0240876465217392	0.817776490875644	0.0873653785331327
"206169_PM_x_at"	-0.043031955652174	0.948066857939747	0.0231610350137641
"206170_PM_at"	-0.255354416086957	0.469464369806024	0.328397363107819
"206171_PM_at"	-0.0206904291304348	0.965585565467327	0.0152092351277173
"206172_PM_at"	-0.00226431478260869	0.98782660668206	0.00531928048305255
"206173_PM_x_at"	0.212779786956522	0.369643065937444	0.432217436235977
"206174_PM_s_at"	-0.00377879260869574	0.987674470073789	0.00538617195719614
"206175_PM_x_at"	-0.0753023973913044	0.836936941233685	0.0773072625633925
"206176_PM_at"	0.136752001304348	0.792106254553663	0.101216557462076
"206177_PM_s_at"	-0.338584828695652	0.606821181551815	0.216939268243712
"206178_PM_at"	0.0188084226086956	0.904755240358827	0.0434688927709309
"206179_PM_s_at"	0.069478712173913	0.702192463543562	0.153543836019925
"206180_PM_x_at"	0.0575418069565215	0.711993029843366	0.14752425792969
"206181_PM_at"	-0.179328639130435	0.66455660072725	0.177468023996373
"206182_PM_at"	-0.170676957391304	0.423439801422141	0.37320832268505
"206183_PM_s_at"	0.139744475217391	0.436621876461322	0.35989450823197
"206184_PM_at"	0.198789012608696	0.187517415902608	0.72695839044747
"206185_PM_at"	0.0794747726086956	0.585081090968528	0.232783937474185
"206186_PM_at"	0.0845190113043479	0.592588183925772	0.227247012503279
"206187_PM_at"	0.0815545686956523	0.807271227227735	0.0929805263706767
"206188_PM_at"	-0.136628732173913	0.593593865739739	0.22651059574983
"206189_PM_at"	-0.00109359869565214	0.995594080059515	0.00191769443099116
"206190_PM_at"	0.0272719404347826	0.832708357684413	0.07950707641531
"206191_PM_at"	0.0229594230434782	0.917791126580673	0.0372561454817151
"206192_PM_at"	0.0761043052173914	0.629737031042012	0.200840767704223
"206193_PM_s_at"	0.0641381891304348	0.403634907970452	0.394011281277151
"206194_PM_at"	0.0450865308695652	0.871635245174252	0.0596652170728484
"206195_PM_x_at"	0.0345922095652174	0.801765111122551	0.0959528460358868
"206196_PM_s_at"	0.122311130434783	0.775127956315545	0.110626599255276
"206197_PM_at"	-0.0514973565217391	0.586640680361411	0.231627824335514
"206198_PM_s_at"	-0.0288464686956521	0.798222105354837	0.097876249364957
"206199_PM_at"	0.03822841	0.793017654052538	0.100717144369334
"206200_PM_s_at"	-0.0822225691304349	0.631608411878713	0.19955209461026
"206201_PM_s_at"	0.0279379526086956	0.785656440441853	0.104767325002183
"206202_PM_at"	0.0152017652173913	0.870224231193523	0.0603688280449983
"206203_PM_at"	0.0469003447826087	0.761552870669732	0.118299940465754
"206204_PM_at"	0.103345083913044	0.384253662529522	0.415381984312848
"206205_PM_at"	-0.142556283478261	0.724825800075101	0.139766356403498
"206206_PM_at"	-0.156305940434782	0.485075893865253	0.314190307359984
"206207_PM_at"	-0.143049734347826	0.875328786301812	0.0578287889705749
"206208_PM_at"	-0.176535615217391	0.647187183652364	0.188970091711249
"206209_PM_s_at"	-0.281453402608696	0.437288005766002	0.359232434617361
"206210_PM_s_at"	0.0169899713043478	0.917409675011323	0.0374366841060706
"206211_PM_at"	-0.0456409843478261	0.67934440713299	0.167909995680923
"206212_PM_at"	0.0295567565217391	0.762559269248288	0.117726395512808
"206213_PM_at"	0.0458572130434783	0.892772489811889	0.0492592006947674
"206214_PM_at"	0.59031804173913	0.0357451296896937	1.44678312289731
"206215_PM_at"	-0.0552607743478261	0.57092507563932	0.243420881896753
"206216_PM_at"	0.0383939486956522	0.799564578495272	0.0971464538045312
"206217_PM_at"	-0.0102993308695653	0.976216136573592	0.0104540178565646
"206218_PM_at"	-0.0818302273913043	0.369911744088213	0.431901880331698
"206219_PM_s_at"	0.0285593265217391	0.878343453224887	0.0563356313899884
"206220_PM_s_at"	-0.0683948326086958	0.802205940765512	0.0957141261587514
